AccessionID;system;Frequency;database;isol_env;host_species;oxygen_tolerance;Phylum_count;Family;Family_count;bact_defence_system;Phylum;Tax:Superkingdom;Tax:Phylum;Tax:Class;Tax:Order;Tax:Family;Tax:Genus;Tax:Species
GCA_000954115;druantia_other;1;marref;Marine;;0;82;Mycobacteriaceae;4;Druantia;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;"s__Rhodococcus sp000954115"""
GCA_000954115;wadjet_type_II;1;marref;Marine;;0;82;Mycobacteriaceae;4;Wadjet;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;"s__Rhodococcus sp000954115"""
GCA_000967895;DMS_other;7;marref;Marine;;Facultative;498;DSM-6294;4;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;DRT_class_II;1;marref;Marine;;Facultative;498;DSM-6294;4;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;PT_DndABCDE;1;marref;Marine;;Facultative;498;DSM-6294;4;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;PT_PbeABCD;1;marref;Marine;;Facultative;498;DSM-6294;4;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;PrrC;1;marref;Marine;;Facultative;498;DSM-6294;4;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;RM_type_I;5;marref;Marine;;Facultative;498;DSM-6294;4;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;RM_type_IIG;1;marref;Marine;;Facultative;498;DSM-6294;4;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;cbass_type_I;1;marref;Marine;;Facultative;498;DSM-6294;4;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;gabija;1;marref;Marine;;Facultative;498;DSM-6294;4;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;septu_type_I;1;marref;Marine;;Facultative;498;DSM-6294;4;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;wadjet_other;1;marref;Marine;;Facultative;498;DSM-6294;4;Wadjet;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000967895;zorya_type_II;2;marref;Marine;;Facultative;498;DSM-6294;4;Zorya;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-6294;g__Oleispira;"s__Oleispira antarctica"""
GCA_000971275;AbiE;1;bacdive;Geologic;0;aerobe;498;Devosiaceae;3;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;"s__Devosia psychrophila"""
GCA_000971275;DMS_other;1;bacdive;Geologic;0;aerobe;498;Devosiaceae;3;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;"s__Devosia psychrophila"""
GCA_000971275;RM_type_I;1;bacdive;Geologic;0;aerobe;498;Devosiaceae;3;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;"s__Devosia psychrophila"""
GCA_001010805;AbiE;1;marref;Marine;;0;498;Spongiibacteraceae;2;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;DMS_other;5;marref;Marine;;0;498;Spongiibacteraceae;2;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;DRT_type_III;1;marref;Marine;;0;498;Spongiibacteraceae;2;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;RM_type_I;4;marref;Marine;;0;498;Spongiibacteraceae;2;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;RM_type_II;1;marref;Marine;;0;498;Spongiibacteraceae;2;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;cbass_other;1;marref;Marine;;0;498;Spongiibacteraceae;2;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;darTG;1;marref;Marine;;0;498;Spongiibacteraceae;2;DarTG;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;hachiman_type_I;1;marref;Marine;;0;498;Spongiibacteraceae;2;Hachiman;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001010805;zorya_type_III;1;marref;Marine;;0;498;Spongiibacteraceae;2;Zorya;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__Spongiibacter_A;"s__Spongiibacter_A sp001010805"""
GCA_001011155;DMS_other;2;marref;Marine;;0;498;Rhizobiaceae;7;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;DRT_other;1;marref;Marine;;0;498;Rhizobiaceae;7;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;RM_type_I;1;marref;Marine;;0;498;Rhizobiaceae;7;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;RM_type_IIG;1;marref;Marine;;0;498;Rhizobiaceae;7;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;RM_type_IV;1;marref;Marine;;0;498;Rhizobiaceae;7;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;dXTPase;1;marref;Marine;;0;498;Rhizobiaceae;7;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;retron_II-A;1;marref;Marine;;0;498;Rhizobiaceae;7;Retron;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001011155;zorya_type_I;1;marref;Marine;;0;498;Rhizobiaceae;7;Zorya;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;"s__Hoeflea sp001011155"""
GCA_001038505;DMS_other;7;mardb;Marine;;0;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;DRT_type_III;1;mardb;Marine;;0;498;Rhodobacteraceae;52;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;RM_type_I;2;mardb;Marine;;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;RM_type_II;2;mardb;Marine;;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;RM_type_IV;1;mardb;Marine;;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;cbass_type_I;1;mardb;Marine;;0;498;Rhodobacteraceae;52;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001038505;dXTPase;1;mardb;Marine;;0;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;"s__Puniceibacterium sp001038505"""
GCA_001043175;AbiE;1;marref;Sea ice;;aerobe;498;Oleiphilaceae;8;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;"s__Marinobacter psychrophilus"""
GCA_001043175;DMS_other;2;marref;Sea ice;;aerobe;498;Oleiphilaceae;8;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;"s__Marinobacter psychrophilus"""
GCA_001043175;GAO_19;1;marref;Sea ice;;aerobe;498;Oleiphilaceae;8;GAO;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;"s__Marinobacter psychrophilus"""
GCA_001043175;brex_type_I;1;marref;Sea ice;;aerobe;498;Oleiphilaceae;8;BREX;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;"s__Marinobacter psychrophilus"""
GCA_001043175;cbass_type_I;1;marref;Sea ice;;aerobe;498;Oleiphilaceae;8;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;"s__Marinobacter psychrophilus"""
GCA_001187845;DMS_other;1;tempura;Marine;;aerobe;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter temperatus"""
GCA_001187845;RM_type_IIG;1;tempura;Marine;;aerobe;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter temperatus"""
GCA_001187845;dXTPase;1;tempura;Marine;;aerobe;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter temperatus"""
GCA_001281385;DMS_other;1;marref;;;0;498;Thioglobaceae;1;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;"s__Pseudothioglobus singularis"""
GCA_001294535;DMS_other;2;bacdive;Soil;0;facultative aerobe;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cypionkella;"s__Cypionkella psychrotolerans"""
GCA_001294535;RM_type_III;1;bacdive;Soil;0;facultative aerobe;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cypionkella;"s__Cypionkella psychrotolerans"""
GCA_001294535;dXTPase;1;bacdive;Soil;0;facultative aerobe;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cypionkella;"s__Cypionkella psychrotolerans"""
GCA_001305295;DMS_other;1;mardb;Marine sediment;;0;498;Nitrincolaceae;5;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;"s__Neptunomonas antarctica"""
GCA_001305295;RM_type_I;1;mardb;Marine sediment;;0;498;Nitrincolaceae;5;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;"s__Neptunomonas antarctica"""
GCA_001305295;druantia_other;1;mardb;Marine sediment;;0;498;Nitrincolaceae;5;Druantia;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;"s__Neptunomonas antarctica"""
GCA_001305295;wadjet_other;1;mardb;Marine sediment;;0;498;Nitrincolaceae;5;Wadjet;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Neptunomonas;"s__Neptunomonas antarctica"""
GCA_001418015;DMS_other;3;mardb;;Animal host;0;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;DRT_class_II;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;DRT_other;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;RM_type_IV;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;retron_XIII;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Retron;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;septu_type_I;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Septu;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418015;viperin_kinase_fusion;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Viperin;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix mariniflava"""
GCA_001418085;AVAST_type_III;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;AVAST;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;AbiE;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;DMS_other;3;mardb;;Animal host;0;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;DRT_class_I;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;DRT_other;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;RM_type_I;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;RM_type_II;2;mardb;;Animal host;0;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;RM_type_IIG;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;cbass_type_I;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;CBASS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;gabija;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Gabija;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001418085;retron_XIII;1;mardb;;Animal host;0;245;Flavobacteriaceae;154;Retron;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;"s__Lacinutrix algicola"""
GCA_001433715;DMS_other;1;marref;Marine;;0;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas stellipolaris"""
GCA_001433715;dXTPase;1;marref;Marine;;0;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas stellipolaris"""
GCA_001435295;AbiU;1;marref;;Animal host;0;498;Moraxellaceae;27;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;AbiV;1;marref;;Animal host;0;498;Moraxellaceae;27;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;DMS_other;2;marref;;Animal host;0;498;Moraxellaceae;27;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;I-F;1;marref;;Animal host;0;498;Moraxellaceae;27;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;RM_type_I;1;marref;;Animal host;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;RM_type_IIG;2;marref;;Animal host;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;cas_type_I-F1;1;marref;;Animal host;0;498;Moraxellaceae;27;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;gabija;1;marref;;Animal host;0;498;Moraxellaceae;27;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435295;ietAS;1;marref;;Animal host;0;498;Moraxellaceae;27;ietAS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435295"""
GCA_001435845;AVAST_type_III;1;marref;;Animal host;0;498;Moraxellaceae;27;AVAST;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;AbiE;1;marref;;Animal host;0;498;Moraxellaceae;27;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;AbiV;1;marref;;Animal host;0;498;Moraxellaceae;27;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;DMS_other;4;marref;;Animal host;0;498;Moraxellaceae;27;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;DRT_class_II;1;marref;;Animal host;0;498;Moraxellaceae;27;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;DRT_other;1;marref;;Animal host;0;498;Moraxellaceae;27;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;PT_PbeABCD;1;marref;;Animal host;0;498;Moraxellaceae;27;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;PT_SspABCD;1;marref;;Animal host;0;498;Moraxellaceae;27;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;RM_type_I;2;marref;;Animal host;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;RM_type_II;1;marref;;Animal host;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;qatABCD;1;marref;;Animal host;0;498;Moraxellaceae;27;qatABCD;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001435845;retron_XIII;1;marref;;Animal host;0;498;Moraxellaceae;27;Retron;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp001435845"""
GCA_001465835;AbiD;1;marref;;Animal host;aerobe;32;Planococcaceae;8;Abi;Bacillota;d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;"s__Planococcus kocurii"""
GCA_001465835;AbiE;1;marref;;Animal host;aerobe;32;Planococcaceae;8;Abi;Bacillota;d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;"s__Planococcus kocurii"""
