Family;Family_count;bact_defence_system;system_count;Number_of_family_containing_each_system;Total_number_of_different_system_per_prokaryotic_genomes;Frequency_of_each_system_in_a_given_family
Gemmataceae;1;Abi;1;1;1;1
Gemmataceae;1;Argonaute;1;1;1;1
Gemmataceae;1;BREX;0;0;0;0
Gemmataceae;1;CBASS;1;1;1;1
Gemmataceae;1;CRISPR-Cas;1;1;1;1
Gemmataceae;1;DISARM;0;0;0;0
Gemmataceae;1;DRT;1;1;1;1
Gemmataceae;1;DUF4238;0;0;0;0
Gemmataceae;1;DarTG;1;1;1;1
Gemmataceae;1;Dpd;0;0;0;0
Gemmataceae;1;DprA-PRTase;0;0;0;0
Gemmataceae;1;Druantia;0;0;0;0
Gemmataceae;1;Dsr;0;0;0;0
Gemmataceae;1;GAO;0;0;0;0
Gemmataceae;1;Gabija;0;0;0;0
Gemmataceae;1;Gasdermin;0;0;0;0
Gemmataceae;1;Hachiman;0;0;0;0
Gemmataceae;1;Helicase-DUF2290;0;0;0;0
Gemmataceae;1;Hhe;0;0;0;0
Gemmataceae;1;Hma;0;0;0;0
Gemmataceae;1;Hydrolase-TM;0;0;0;0
Gemmataceae;1;Kiwa;0;0;0;0
Gemmataceae;1;Lamassu;0;0;0;0
Gemmataceae;1;Mza;0;0;0;0
Gemmataceae;1;Nhi;0;0;0;0
Gemmataceae;1;PARIS;0;0;0;0
Gemmataceae;1;Paris_fused;0;0;0;0
Gemmataceae;1;Phosphorothioation;0;0;0;0
Gemmataceae;1;Ppl;0;0;0;0
Gemmataceae;1;Pycsar;0;0;0;0
Gemmataceae;1;RADAR;0;0;0;0
Gemmataceae;1;RM;0;0;0;0
Gemmataceae;1;Retron;0;0;0;0
Gemmataceae;1;Septu;1;1;1;1
Gemmataceae;1;Shedu;1;1;1;1
Gemmataceae;1;TIR-NLR;0;0;0;0
Gemmataceae;1;TerY-P;0;0;0;0
Gemmataceae;1;Thoeris;0;0;0;0
Gemmataceae;1;Tmn;0;0;0;0
Gemmataceae;1;Upx;0;0;0;0
Gemmataceae;1;Viperin;0;0;0;0
Gemmataceae;1;Wadjet;0;0;0;0
Gemmataceae;1;Zorya;0;0;0;0
Gemmataceae;1;dXTPase;0;0;0;0
Gemmataceae;1;ietAS;0;0;0;0
Gemmataceae;1;qatABCD;0;0;0;0
Geodermatophilaceae;1;3HP;0;0;0;0
Geodermatophilaceae;1;AVAST;0;0;0;0
Geodermatophilaceae;1;Abi;0;0;0;0
Geodermatophilaceae;1;Argonaute;0;0;0;0
Geodermatophilaceae;1;BREX;0;0;0;0
Geodermatophilaceae;1;CBASS;0;0;0;0
Geodermatophilaceae;1;CRISPR-Cas;0;0;0;0
Geodermatophilaceae;1;DISARM;0;0;0;0
Geodermatophilaceae;1;DRT;0;0;0;0
Geodermatophilaceae;1;DUF4238;0;0;0;0
Geodermatophilaceae;1;DarTG;0;0;0;0
Geodermatophilaceae;1;Dpd;0;0;0;0
Geodermatophilaceae;1;DprA-PRTase;0;0;0;0
Geodermatophilaceae;1;Druantia;0;0;0;0
Geodermatophilaceae;1;Dsr;0;0;0;0
Geodermatophilaceae;1;GAO;0;0;0;0
Geodermatophilaceae;1;Gabija;0;0;0;0
Geodermatophilaceae;1;Gasdermin;0;0;0;0
Geodermatophilaceae;1;Hachiman;0;0;0;0
Geodermatophilaceae;1;Helicase-DUF2290;0;0;0;0
Geodermatophilaceae;1;Hhe;0;0;0;0
Geodermatophilaceae;1;Hma;0;0;0;0
Geodermatophilaceae;1;Hydrolase-TM;0;0;0;0
Geodermatophilaceae;1;Kiwa;0;0;0;0
Geodermatophilaceae;1;Lamassu;0;0;0;0
Geodermatophilaceae;1;Mza;0;0;0;0
Geodermatophilaceae;1;Nhi;0;0;0;0
Geodermatophilaceae;1;PARIS;0;0;0;0
Geodermatophilaceae;1;Paris_fused;0;0;0;0
Geodermatophilaceae;1;Phosphorothioation;0;0;0;0
Geodermatophilaceae;1;Ppl;0;0;0;0
Geodermatophilaceae;1;Pycsar;0;0;0;0
Geodermatophilaceae;1;RADAR;0;0;0;0
Geodermatophilaceae;1;RM;1;1;1;1
Geodermatophilaceae;1;Retron;0;0;0;0
Geodermatophilaceae;1;Septu;0;0;0;0
Geodermatophilaceae;1;Shedu;0;0;0;0
Geodermatophilaceae;1;TIR-NLR;0;0;0;0
Geodermatophilaceae;1;TerY-P;0;0;0;0
Geodermatophilaceae;1;Thoeris;0;0;0;0
Geodermatophilaceae;1;Tmn;0;0;0;0
Geodermatophilaceae;1;Upx;0;0;0;0
Geodermatophilaceae;1;Viperin;0;0;0;0
Geodermatophilaceae;1;Wadjet;0;0;0;0
Geodermatophilaceae;1;Zorya;0;0;0;0
Geodermatophilaceae;1;dXTPase;0;0;0;0
Geodermatophilaceae;1;ietAS;0;0;0;0
Geodermatophilaceae;1;qatABCD;0;0;0;0
Gomphosphaeriaceae;1;3HP;0;0;0;0
Gomphosphaeriaceae;1;AVAST;0;0;0;0
Gomphosphaeriaceae;1;Abi;0;0;0;0
Gomphosphaeriaceae;1;Argonaute;0;0;0;0
Gomphosphaeriaceae;1;BREX;0;0;0;0
Gomphosphaeriaceae;1;CBASS;0;0;0;0
Gomphosphaeriaceae;1;CRISPR-Cas;0;0;0;0
Gomphosphaeriaceae;1;DISARM;0;0;0;0
Gomphosphaeriaceae;1;DRT;0;0;0;0
Gomphosphaeriaceae;1;DUF4238;0;0;0;0
Gomphosphaeriaceae;1;DarTG;0;0;0;0
Gomphosphaeriaceae;1;Dpd;0;0;0;0
Gomphosphaeriaceae;1;DprA-PRTase;0;0;0;0
Gomphosphaeriaceae;1;Druantia;0;0;0;0
Gomphosphaeriaceae;1;Dsr;0;0;0;0
Gomphosphaeriaceae;1;GAO;0;0;0;0
Gomphosphaeriaceae;1;Gabija;0;0;0;0
Gomphosphaeriaceae;1;Gasdermin;0;0;0;0
Gomphosphaeriaceae;1;Hachiman;0;0;0;0
Gomphosphaeriaceae;1;Helicase-DUF2290;0;0;0;0
Gomphosphaeriaceae;1;Hhe;0;0;0;0
Gomphosphaeriaceae;1;Hma;1;1;1;1
Gomphosphaeriaceae;1;Hydrolase-TM;0;0;0;0
Gomphosphaeriaceae;1;Kiwa;0;0;0;0
Gomphosphaeriaceae;1;Lamassu;0;0;0;0
Gomphosphaeriaceae;1;Mza;0;0;0;0
Gomphosphaeriaceae;1;Nhi;0;0;0;0
Gomphosphaeriaceae;1;PARIS;0;0;0;0
Gomphosphaeriaceae;1;Paris_fused;0;0;0;0
Gomphosphaeriaceae;1;Phosphorothioation;2;1;2;1
Gomphosphaeriaceae;1;Ppl;0;0;0;0
Gomphosphaeriaceae;1;Pycsar;0;0;0;0
Gomphosphaeriaceae;1;RADAR;0;0;0;0
Gomphosphaeriaceae;1;RM;2;1;2;1
Gomphosphaeriaceae;1;Retron;0;0;0;0
Gomphosphaeriaceae;1;Septu;1;1;1;1
Gomphosphaeriaceae;1;Shedu;0;0;0;0
Gomphosphaeriaceae;1;TIR-NLR;0;0;0;0
Gomphosphaeriaceae;1;TerY-P;0;0;0;0
Gomphosphaeriaceae;1;Thoeris;0;0;0;0
Gomphosphaeriaceae;1;Tmn;0;0;0;0
Gomphosphaeriaceae;1;Upx;0;0;0;0
Gomphosphaeriaceae;1;Viperin;0;0;0;0
Gomphosphaeriaceae;1;Wadjet;0;0;0;0
Gomphosphaeriaceae;1;Zorya;0;0;0;0
Gomphosphaeriaceae;1;dXTPase;0;0;0;0
Gomphosphaeriaceae;1;ietAS;0;0;0;0
Gomphosphaeriaceae;1;qatABCD;0;0;0;0
Granulosicoccaceae;1;3HP;0;0;0;0
Granulosicoccaceae;1;AVAST;0;0;0;0
Granulosicoccaceae;1;Abi;2;1;2;1
Granulosicoccaceae;1;Argonaute;0;0;0;0
Granulosicoccaceae;1;BREX;0;0;0;0
Granulosicoccaceae;1;CBASS;1;1;1;1
Granulosicoccaceae;1;CRISPR-Cas;0;0;0;0
Granulosicoccaceae;1;DISARM;0;0;0;0
Granulosicoccaceae;1;DRT;0;0;0;0
Granulosicoccaceae;1;DUF4238;0;0;0;0
Granulosicoccaceae;1;DarTG;0;0;0;0
Granulosicoccaceae;1;Dpd;0;0;0;0
Granulosicoccaceae;1;DprA-PRTase;0;0;0;0
Granulosicoccaceae;1;Druantia;0;0;0;0
Granulosicoccaceae;1;Dsr;0;0;0;0
Granulosicoccaceae;1;GAO;0;0;0;0
Granulosicoccaceae;1;Gabija;0;0;0;0
Granulosicoccaceae;1;Gasdermin;0;0;0;0
Granulosicoccaceae;1;Hachiman;0;0;0;0
Granulosicoccaceae;1;Helicase-DUF2290;0;0;0;0
Granulosicoccaceae;1;Hhe;0;0;0;0
Granulosicoccaceae;1;Hma;0;0;0;0
Granulosicoccaceae;1;Hydrolase-TM;0;0;0;0
Granulosicoccaceae;1;Kiwa;0;0;0;0
Granulosicoccaceae;1;Lamassu;0;0;0;0
Granulosicoccaceae;1;Mza;0;0;0;0
Granulosicoccaceae;1;Nhi;0;0;0;0
Granulosicoccaceae;1;PARIS;0;0;0;0
Granulosicoccaceae;1;Paris_fused;0;0;0;0
Granulosicoccaceae;1;Phosphorothioation;0;0;0;0
Granulosicoccaceae;1;Ppl;0;0;0;0
Granulosicoccaceae;1;Pycsar;0;0;0;0
Granulosicoccaceae;1;RADAR;0;0;0;0
Granulosicoccaceae;1;RM;2;1;2;1
Granulosicoccaceae;1;Retron;0;0;0;0
Granulosicoccaceae;1;Septu;0;0;0;0
Granulosicoccaceae;1;Shedu;0;0;0;0
Granulosicoccaceae;1;TIR-NLR;0;0;0;0
Granulosicoccaceae;1;TerY-P;0;0;0;0
Granulosicoccaceae;1;Thoeris;0;0;0;0
Granulosicoccaceae;1;Tmn;0;0;0;0
Granulosicoccaceae;1;Upx;0;0;0;0
Granulosicoccaceae;1;Viperin;0;0;0;0
Granulosicoccaceae;1;Wadjet;0;0;0;0
Granulosicoccaceae;1;Zorya;0;0;0;0
Granulosicoccaceae;1;dXTPase;1;1;1;1
Granulosicoccaceae;1;ietAS;0;0;0;0
Granulosicoccaceae;1;qatABCD;0;0;0;0
HT1-32;1;3HP;0;0;0;0
HT1-32;1;AVAST;0;0;0;0
HT1-32;1;Abi;1;1;1;1
HT1-32;1;Argonaute;0;0;0;0
HT1-32;1;BREX;0;0;0;0
HT1-32;1;CBASS;0;0;0;0
HT1-32;1;CRISPR-Cas;0;0;0;0
HT1-32;1;DISARM;0;0;0;0
HT1-32;1;DRT;0;0;0;0
HT1-32;1;DUF4238;0;0;0;0
HT1-32;1;DarTG;0;0;0;0
HT1-32;1;Dpd;0;0;0;0
HT1-32;1;DprA-PRTase;0;0;0;0
HT1-32;1;Druantia;0;0;0;0
HT1-32;1;Dsr;0;0;0;0
HT1-32;1;GAO;0;0;0;0
HT1-32;1;Gabija;1;1;1;1
HT1-32;1;Gasdermin;0;0;0;0
HT1-32;1;Hachiman;0;0;0;0
HT1-32;1;Helicase-DUF2290;0;0;0;0
HT1-32;1;Hhe;0;0;0;0
HT1-32;1;Hma;0;0;0;0
HT1-32;1;Hydrolase-TM;0;0;0;0
HT1-32;1;Kiwa;0;0;0;0
HT1-32;1;Lamassu;0;0;0;0
HT1-32;1;Mza;0;0;0;0
HT1-32;1;Nhi;0;0;0;0
HT1-32;1;PARIS;0;0;0;0
HT1-32;1;Paris_fused;0;0;0;0
HT1-32;1;Phosphorothioation;0;0;0;0
HT1-32;1;Ppl;0;0;0;0
HT1-32;1;Pycsar;0;0;0;0
HT1-32;1;RADAR;0;0;0;0
HT1-32;1;RM;2;1;2;1
HT1-32;1;Retron;0;0;0;0
HT1-32;1;Septu;0;0;0;0
HT1-32;1;Shedu;0;0;0;0
HT1-32;1;TIR-NLR;0;0;0;0
HT1-32;1;TerY-P;0;0;0;0
HT1-32;1;Thoeris;0;0;0;0
HT1-32;1;Tmn;0;0;0;0
HT1-32;1;Upx;0;0;0;0
HT1-32;1;Viperin;0;0;0;0
HT1-32;1;Wadjet;0;0;0;0
HT1-32;1;Zorya;0;0;0;0
HT1-32;1;dXTPase;1;1;1;1
HT1-32;1;ietAS;0;0;0;0
HT1-32;1;qatABCD;0;0;0;0
Haliangiaceae;1;3HP;0;0;0;0
Haliangiaceae;1;AVAST;0;0;0;0
Haliangiaceae;1;Abi;0;0;0;0
Haliangiaceae;1;Argonaute;0;0;0;0
Haliangiaceae;1;BREX;0;0;0;0
Haliangiaceae;1;CBASS;1;1;1;1
Haliangiaceae;1;CRISPR-Cas;0;0;0;0
Haliangiaceae;1;DISARM;1;1;1;1
Haliangiaceae;1;DRT;1;1;1;1
Haliangiaceae;1;DUF4238;0;0;0;0
Haliangiaceae;1;DarTG;0;0;0;0
Haliangiaceae;1;Dpd;0;0;0;0
Haliangiaceae;1;DprA-PRTase;0;0;0;0
Haliangiaceae;1;Druantia;0;0;0;0
Haliangiaceae;1;Dsr;0;0;0;0
Haliangiaceae;1;GAO;0;0;0;0
Haliangiaceae;1;Gabija;0;0;0;0
Haliangiaceae;1;Gasdermin;0;0;0;0
Haliangiaceae;1;Hachiman;0;0;0;0
Haliangiaceae;1;Helicase-DUF2290;0;0;0;0
Haliangiaceae;1;Hhe;0;0;0;0
Haliangiaceae;1;Hma;0;0;0;0
Haliangiaceae;1;Hydrolase-TM;0;0;0;0
Haliangiaceae;1;Kiwa;0;0;0;0
Haliangiaceae;1;Lamassu;1;1;1;1
Haliangiaceae;1;Mza;0;0;0;0
Haliangiaceae;1;Nhi;0;0;0;0
Haliangiaceae;1;PARIS;0;0;0;0
Haliangiaceae;1;Paris_fused;0;0;0;0
Haliangiaceae;1;Phosphorothioation;0;0;0;0
Haliangiaceae;1;Ppl;0;0;0;0
Haliangiaceae;1;Pycsar;0;0;0;0
Haliangiaceae;1;RADAR;0;0;0;0
Haliangiaceae;1;RM;0;0;0;0
Haliangiaceae;1;Retron;1;1;1;1
Haliangiaceae;1;Septu;0;0;0;0
Haliangiaceae;1;Shedu;0;0;0;0
Haliangiaceae;1;TIR-NLR;0;0;0;0
Haliangiaceae;1;TerY-P;0;0;0;0
Haliangiaceae;1;Thoeris;0;0;0;0
Haliangiaceae;1;Tmn;0;0;0;0
Haliangiaceae;1;Upx;0;0;0;0
Haliangiaceae;1;Viperin;0;0;0;0
Haliangiaceae;1;Wadjet;0;0;0;0
Haliangiaceae;1;Zorya;0;0;0;0
Haliangiaceae;1;dXTPase;0;0;0;0
Haliangiaceae;1;ietAS;0;0;0;0
Haliangiaceae;1;qatABCD;0;0;0;0
Halieaceae;7;3HP;0;0;0;0
Halieaceae;7;AVAST;0;0;0;0
Halieaceae;7;Abi;1;2;2;0.285714286
Halieaceae;7;Argonaute;0;0;0;0
Halieaceae;7;BREX;0;0;0;0
Halieaceae;7;CBASS;1;2;2;0.285714286
Halieaceae;7;CRISPR-Cas;1;1;1;0.142857143
Halieaceae;7;DISARM;0;0;0;0
Halieaceae;7;DRT;1;1;1;0.142857143
Halieaceae;7;DUF4238;0;0;0;0
Halieaceae;7;DarTG;0;0;0;0
Halieaceae;7;Dpd;0;0;0;0
Halieaceae;7;DprA-PRTase;0;0;0;0
Halieaceae;7;Druantia;0;0;0;0
Halieaceae;7;Dsr;0;0;0;0
Halieaceae;7;GAO;0;0;0;0
Halieaceae;7;Gabija;0;0;0;0
Halieaceae;7;Gasdermin;0;0;0;0
Halieaceae;7;Hachiman;0;0;0;0
Halieaceae;7;Helicase-DUF2290;0;0;0;0
Halieaceae;7;Hhe;0;0;0;0
Halieaceae;7;Hma;0;0;0;0
Halieaceae;7;Hydrolase-TM;0;0;0;0
Halieaceae;7;Kiwa;1;1;1;0.142857143
Halieaceae;7;Lamassu;0;0;0;0
Halieaceae;7;Mza;0;0;0;0
Halieaceae;7;Nhi;0;0;0;0
Halieaceae;7;PARIS;0;0;0;0
Halieaceae;7;Paris_fused;0;0;0;0
Halieaceae;7;Phosphorothioation;2;1;2;0.142857143
Halieaceae;7;Ppl;0;0;0;0
Halieaceae;7;Pycsar;0;0;0;0
Halieaceae;7;RADAR;0;0;0;0
Halieaceae;7;RM;2;5;6;0.714285714
Halieaceae;7;Retron;0;0;0;0
Halieaceae;7;Septu;0;0;0;0
Halieaceae;7;Shedu;1;1;1;0.142857143
Halieaceae;7;TIR-NLR;0;0;0;0
Halieaceae;7;TerY-P;0;0;0;0
Halieaceae;7;Thoeris;0;0;0;0
Halieaceae;7;Tmn;0;0;0;0
Halieaceae;7;Upx;0;0;0;0
Halieaceae;7;Viperin;0;0;0;0
Halieaceae;7;Wadjet;1;2;2;0.285714286
Halieaceae;7;Zorya;1;3;3;0.428571429
Halieaceae;7;dXTPase;0;0;0;0
Halieaceae;7;ietAS;0;0;0;0
Halieaceae;7;qatABCD;0;0;0;0
Halomonadaceae;7;3HP;0;0;0;0
Halomonadaceae;7;AVAST;1;1;1;0.142857143
Halomonadaceae;7;Abi;2;3;5;0.428571429
Halomonadaceae;7;Argonaute;0;0;0;0
Halomonadaceae;7;BREX;0;0;0;0
Halomonadaceae;7;CBASS;1;1;1;0.142857143
Halomonadaceae;7;CRISPR-Cas;1;4;4;0.571428571
Halomonadaceae;7;DISARM;0;0;0;0
Halomonadaceae;7;DRT;1;1;1;0.142857143
Halomonadaceae;7;DUF4238;0;0;0;0
Halomonadaceae;7;DarTG;0;0;0;0
Halomonadaceae;7;Dpd;0;0;0;0
Halomonadaceae;7;DprA-PRTase;0;0;0;0
Halomonadaceae;7;Druantia;0;0;0;0
Halomonadaceae;7;Dsr;0;0;0;0
Halomonadaceae;7;GAO;0;0;0;0
Halomonadaceae;7;Gabija;1;2;2;0.285714286
Halomonadaceae;7;Gasdermin;0;0;0;0
Halomonadaceae;7;Hachiman;0;0;0;0
Halomonadaceae;7;Helicase-DUF2290;0;0;0;0
Halomonadaceae;7;Hhe;0;0;0;0
Halomonadaceae;7;Hma;0;0;0;0
Halomonadaceae;7;Hydrolase-TM;0;0;0;0
Halomonadaceae;7;Kiwa;1;1;1;0.142857143
Halomonadaceae;7;Lamassu;1;1;1;0.142857143
Halomonadaceae;7;Mza;0;0;0;0
Halomonadaceae;7;Nhi;0;0;0;0
Halomonadaceae;7;PARIS;0;0;0;0
Halomonadaceae;7;Paris_fused;0;0;0;0
Halomonadaceae;7;Phosphorothioation;0;0;0;0
Halomonadaceae;7;Ppl;1;1;1;0.142857143
Halomonadaceae;7;Pycsar;0;0;0;0
Halomonadaceae;7;RADAR;0;0;0;0
Halomonadaceae;7;RM;3;6;10;0.857142857
Halomonadaceae;7;Retron;0;0;0;0
Halomonadaceae;7;Septu;0;0;0;0
Halomonadaceae;7;Shedu;0;0;0;0
Halomonadaceae;7;TIR-NLR;0;0;0;0
Halomonadaceae;7;TerY-P;0;0;0;0
Halomonadaceae;7;Thoeris;0;0;0;0
Halomonadaceae;7;Tmn;0;0;0;0
Halomonadaceae;7;Upx;0;0;0;0
Halomonadaceae;7;Viperin;0;0;0;0
Halomonadaceae;7;Wadjet;1;1;1;0.142857143
Halomonadaceae;7;Zorya;1;2;2;0.285714286
Halomonadaceae;7;dXTPase;0;0;0;0
Halomonadaceae;7;ietAS;1;1;1;0.142857143
Halomonadaceae;7;qatABCD;0;0;0;0
Halothiobacillaceae;1;3HP;0;0;0;0
Halothiobacillaceae;1;AVAST;0;0;0;0
Halothiobacillaceae;1;Abi;0;0;0;0
Halothiobacillaceae;1;Argonaute;0;0;0;0
Halothiobacillaceae;1;BREX;0;0;0;0
Halothiobacillaceae;1;CBASS;0;0;0;0
Halothiobacillaceae;1;CRISPR-Cas;1;1;1;1
Halothiobacillaceae;1;DISARM;0;0;0;0
Halothiobacillaceae;1;DRT;0;0;0;0
Halothiobacillaceae;1;DUF4238;0;0;0;0
Halothiobacillaceae;1;DarTG;0;0;0;0
Halothiobacillaceae;1;Dpd;0;0;0;0
Halothiobacillaceae;1;DprA-PRTase;0;0;0;0
Halothiobacillaceae;1;Druantia;0;0;0;0
Halothiobacillaceae;1;Dsr;0;0;0;0
Halothiobacillaceae;1;GAO;0;0;0;0
Halothiobacillaceae;1;Gabija;0;0;0;0
Halothiobacillaceae;1;Gasdermin;0;0;0;0
Halothiobacillaceae;1;Hachiman;0;0;0;0
Halothiobacillaceae;1;Helicase-DUF2290;0;0;0;0
Halothiobacillaceae;1;Hhe;0;0;0;0
Halothiobacillaceae;1;Hma;0;0;0;0
Halothiobacillaceae;1;Hydrolase-TM;0;0;0;0
Halothiobacillaceae;1;Kiwa;0;0;0;0
Halothiobacillaceae;1;Lamassu;0;0;0;0
Halothiobacillaceae;1;Mza;0;0;0;0
Halothiobacillaceae;1;Nhi;0;0;0;0
Halothiobacillaceae;1;PARIS;0;0;0;0
Halothiobacillaceae;1;Paris_fused;0;0;0;0
Halothiobacillaceae;1;Phosphorothioation;0;0;0;0
Halothiobacillaceae;1;Ppl;0;0;0;0
Halothiobacillaceae;1;Pycsar;0;0;0;0
Halothiobacillaceae;1;RADAR;0;0;0;0
Halothiobacillaceae;1;RM;3;1;3;1
Halothiobacillaceae;1;Retron;0;0;0;0
Halothiobacillaceae;1;Septu;0;0;0;0
Halothiobacillaceae;1;Shedu;0;0;0;0
Halothiobacillaceae;1;TIR-NLR;0;0;0;0
Halothiobacillaceae;1;TerY-P;0;0;0;0
Halothiobacillaceae;1;Thoeris;0;0;0;0
Halothiobacillaceae;1;Tmn;0;0;0;0
Halothiobacillaceae;1;Upx;0;0;0;0
Halothiobacillaceae;1;Viperin;0;0;0;0
Halothiobacillaceae;1;Wadjet;0;0;0;0
Halothiobacillaceae;1;Zorya;0;0;0;0
Halothiobacillaceae;1;dXTPase;0;0;0;0
Halothiobacillaceae;1;ietAS;0;0;0;0
Halothiobacillaceae;1;qatABCD;0;0;0;0
Helicobacteraceae;1;3HP;0;0;0;0
Helicobacteraceae;1;AVAST;0;0;0;0
Helicobacteraceae;1;Abi;0;0;0;0
Helicobacteraceae;1;Argonaute;0;0;0;0
Helicobacteraceae;1;BREX;0;0;0;0
Helicobacteraceae;1;CBASS;1;1;1;1
Helicobacteraceae;1;CRISPR-Cas;0;0;0;0
Helicobacteraceae;1;DISARM;0;0;0;0
Helicobacteraceae;1;DRT;0;0;0;0
Helicobacteraceae;1;DUF4238;0;0;0;0
Helicobacteraceae;1;DarTG;0;0;0;0
Helicobacteraceae;1;Dpd;0;0;0;0
Helicobacteraceae;1;DprA-PRTase;0;0;0;0
Helicobacteraceae;1;Druantia;0;0;0;0
Helicobacteraceae;1;Dsr;0;0;0;0
Helicobacteraceae;1;GAO;0;0;0;0
Helicobacteraceae;1;Gabija;0;0;0;0
Helicobacteraceae;1;Gasdermin;0;0;0;0
Helicobacteraceae;1;Hachiman;0;0;0;0
Helicobacteraceae;1;Helicase-DUF2290;0;0;0;0
Helicobacteraceae;1;Hhe;0;0;0;0
Helicobacteraceae;1;Hma;0;0;0;0
Helicobacteraceae;1;Hydrolase-TM;0;0;0;0
Helicobacteraceae;1;Kiwa;0;0;0;0
Helicobacteraceae;1;Lamassu;0;0;0;0
Helicobacteraceae;1;Mza;0;0;0;0
Helicobacteraceae;1;Nhi;0;0;0;0
Helicobacteraceae;1;PARIS;0;0;0;0
Helicobacteraceae;1;Paris_fused;0;0;0;0
Helicobacteraceae;1;Phosphorothioation;0;0;0;0
Helicobacteraceae;1;Ppl;0;0;0;0
Helicobacteraceae;1;Pycsar;0;0;0;0
Helicobacteraceae;1;RADAR;0;0;0;0
Helicobacteraceae;1;RM;3;1;3;1
Helicobacteraceae;1;Retron;0;0;0;0
Helicobacteraceae;1;Septu;0;0;0;0
Helicobacteraceae;1;Shedu;0;0;0;0
Helicobacteraceae;1;TIR-NLR;0;0;0;0
Helicobacteraceae;1;TerY-P;0;0;0;0
Helicobacteraceae;1;Thoeris;0;0;0;0
Helicobacteraceae;1;Tmn;0;0;0;0
Helicobacteraceae;1;Upx;0;0;0;0
Helicobacteraceae;1;Viperin;0;0;0;0
Helicobacteraceae;1;Wadjet;0;0;0;0
Helicobacteraceae;1;Zorya;0;0;0;0
Helicobacteraceae;1;dXTPase;0;0;0;0
Helicobacteraceae;1;ietAS;0;0;0;0
Helicobacteraceae;1;qatABCD;0;0;0;0
Hymenobacteraceae;10;3HP;0;0;0;0
Hymenobacteraceae;10;AVAST;1;2;2;0.2
Hymenobacteraceae;10;Abi;2;7;8;0.7
Hymenobacteraceae;10;Argonaute;1;2;2;0.2
Hymenobacteraceae;10;BREX;0;0;0;0
Hymenobacteraceae;10;CBASS;1;1;1;0.1
Hymenobacteraceae;10;CRISPR-Cas;1;1;1;0.1
Hymenobacteraceae;10;DISARM;0;0;0;0
Hymenobacteraceae;10;DRT;0;0;0;0
Hymenobacteraceae;10;DUF4238;0;0;0;0
Hymenobacteraceae;10;DarTG;1;1;1;0.1
Hymenobacteraceae;10;Dpd;0;0;0;0
Hymenobacteraceae;10;DprA-PRTase;0;0;0;0
Hymenobacteraceae;10;Druantia;1;2;2;0.2
Hymenobacteraceae;10;Dsr;0;0;0;0
Hymenobacteraceae;10;GAO;0;0;0;0
Hymenobacteraceae;10;Gabija;0;0;0;0
Hymenobacteraceae;10;Gasdermin;0;0;0;0
Hymenobacteraceae;10;Hachiman;1;1;1;0.1
Hymenobacteraceae;10;Helicase-DUF2290;0;0;0;0
Hymenobacteraceae;10;Hhe;0;0;0;0
Hymenobacteraceae;10;Hma;0;0;0;0
Hymenobacteraceae;10;Hydrolase-TM;0;0;0;0
Hymenobacteraceae;10;Kiwa;0;0;0;0
Hymenobacteraceae;10;Lamassu;0;0;0;0
Hymenobacteraceae;10;Mza;0;0;0;0
Hymenobacteraceae;10;Nhi;0;0;0;0
Hymenobacteraceae;10;PARIS;1;1;1;0.1
Hymenobacteraceae;10;Paris_fused;0;0;0;0
Hymenobacteraceae;10;Phosphorothioation;2;2;4;0.2
Hymenobacteraceae;10;Ppl;0;0;0;0
Hymenobacteraceae;10;Pycsar;0;0;0;0
Hymenobacteraceae;10;RADAR;0;0;0;0
Hymenobacteraceae;10;RM;3;10;20;1
Hymenobacteraceae;10;Retron;0;0;0;0
Hymenobacteraceae;10;Septu;1;4;4;0.4
Hymenobacteraceae;10;Shedu;0;0;0;0
Hymenobacteraceae;10;TIR-NLR;0;0;0;0
Hymenobacteraceae;10;TerY-P;0;0;0;0
Hymenobacteraceae;10;Thoeris;1;1;1;0.1
Hymenobacteraceae;10;Tmn;0;0;0;0
Hymenobacteraceae;10;Upx;0;0;0;0
Hymenobacteraceae;10;Viperin;0;0;0;0
Hymenobacteraceae;10;Wadjet;1;1;1;0.1
Hymenobacteraceae;10;Zorya;0;0;0;0
Hymenobacteraceae;10;dXTPase;0;0;0;0
Hymenobacteraceae;10;ietAS;1;2;2;0.2
Hymenobacteraceae;10;qatABCD;1;1;1;0.1
Hyphomonadaceae;7;3HP;0;0;0;0
Hyphomonadaceae;7;AVAST;0;0;0;0
Hyphomonadaceae;7;Abi;2;6;9;0.857142857
Hyphomonadaceae;7;Argonaute;2;4;5;0.571428571
Hyphomonadaceae;7;BREX;0;0;0;0
Hyphomonadaceae;7;CBASS;1;2;2;0.285714286
Hyphomonadaceae;7;CRISPR-Cas;0;0;0;0
Hyphomonadaceae;7;DISARM;0;0;0;0
Hyphomonadaceae;7;DRT;0;0;0;0
Hyphomonadaceae;7;DUF4238;0;0;0;0
Hyphomonadaceae;7;DarTG;0;0;0;0
Hyphomonadaceae;7;Dpd;0;0;0;0
Hyphomonadaceae;7;DprA-PRTase;0;0;0;0
Hyphomonadaceae;7;Druantia;0;0;0;0
Hyphomonadaceae;7;Dsr;0;0;0;0
Hyphomonadaceae;7;GAO;0;0;0;0
Hyphomonadaceae;7;Gabija;0;0;0;0
Hyphomonadaceae;7;Gasdermin;0;0;0;0
